,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme
0,03/04,Baykal Bellusci,2873,20,Türkei,Grasshopper Club Zürich,504,FC Thun,938,Schweiz,ablösefrei
1,03/04,José Manuel Chatruc,6574,27,Argentinien,Grasshopper Club Zürich,504,Barcelona SC Guayaquil,3523,Ecuador,ablösefrei
2,03/04,Sebastián Rozental,2868,26,Chile,Grasshopper Club Zürich,504,CD Universidad Católica,3277,Chile,ablösefrei
3,03/04,Mate Baturina,2869,29,Kroatien,Grasshopper Club Zürich,504,Bnei Yehuda Tel Aviv,9095,Israel,ablösefrei
4,03/04,Yassin Mikari,2878,20,Tunesien,Grasshopper Club Zürich,504,FC Luzern,434,Schweiz,ablösefrei
5,03/04,Gerardo Morales,2876,27,Uruguay,Grasshopper Club Zürich,504,Montevideo Wanderers,2403,Uruguay,ablösefrei
6,03/04,Ricardo Cabanas,2870,24,Schweiz,Grasshopper Club Zürich,504,EA Guingamp,855,Frankreich,ablösefrei
7,03/04,Rade Petkovic,310093,15,Serbien,Grasshopper Club Zürich,504,FC Lachen/Altendorf,14518,Schweiz,?
8,03/04,Edmar,172261,19,Brasilien,Grasshopper Club Zürich,504,Sociedade Esportiva Matsubara (PR),3097,Brasilien,?
9,03/04,Kjetil Lövvik,106842,30,Norwegen,Grasshopper Club Zürich,504,Stord IL,32388,Norwegen,?
10,03/04,Alfred Emuejeraye,69891,20,Nigeria,Grasshopper Club Zürich,504,Julius Berger FC,1549,Nigeria,?
11,03/04,Marc Hodel,2860,32,Schweiz,Grasshopper Club Zürich,504,FC Wohlen,1978,Schweiz,?
12,03/04,Reto Zanni,2859,23,Schweiz,Grasshopper Club Zürich,504,FC Thun,938,Schweiz,?
13,03/04,Fabio Digenti,9927,-,Schweiz,Grasshopper Club Zürich,504,FC Schaffhausen,1277,Schweiz,-
14,03/04,Marco Streller,4879,22,Schweiz,FC Basel 1893,26,VfB Stuttgart,79,Deutschland,"3,00 Mio. €"
15,03/04,Hakan Yakin,1054,26,Schweiz,FC Basel 1893,26,VfB Stuttgart,79,Deutschland,"2,50 Mio. €"
16,03/04,Hakan Yakin,1054,26,Schweiz,FC Basel 1893,26,FC Paris Saint-Germain,583,Frankreich,"1,60 Mio. €"
17,03/04,Antonio Esposito,2896,31,Schweiz,FC Basel 1893,26,Varese FC,4361,Italien,ablösefrei
18,03/04,André Muff,4934,22,Schweiz,FC Basel 1893,26,FC Zürich,260,Schweiz,ablösefrei
19,03/04,Zé Maria,9548,27,Brasilien,FC Basel 1893,26,Prudentópolis Esporte Clube (PR),1019,Brasilien,?
20,03/04,Naoki Imaya,9553,23,Japan,Neuchâtel Xamax,625,FC La Chaux-de-Fonds,2055,Schweiz,ablösefrei
21,03/04,Gabriel Wüthrich,4788,21,Schweiz,Neuchâtel Xamax,625,SR Delémont,939,Schweiz,ablösefrei
22,03/04,Bruce Inkango,29298,19,Frankreich,Neuchâtel Xamax,625,Angers SCO,1420,Frankreich,ablösefrei
23,03/04,Leandro,499,28,Brasilien,Neuchâtel Xamax,625,BSC Young Boys,452,Schweiz,ablösefrei
24,03/04,Remo Buess,4791,25,Schweiz,Neuchâtel Xamax,625,FC Zürich,260,Schweiz,ablösefrei
25,03/04,Jérôme Schneider,4799,21,Schweiz,Neuchâtel Xamax,625,SR Delémont,939,Schweiz,?
26,03/04,Salah Iddine Khlifi,4790,24,Marokko,Neuchâtel Xamax,625,Al-Ittihad Club (Dschidda),8023,Saudi-Arabien,?
27,03/04,Augustine Simo,2911,24,Kamerun,Neuchâtel Xamax,625,FC Zürich,260,Schweiz,?
28,03/04,Caryl Righetti,4798,18,Schweiz,Neuchâtel Xamax,625,FC Luzern,434,Schweiz,?
29,03/04,Johan Vonlanthen,4692,17,Schweiz,BSC Young Boys,452,PSV Eindhoven,383,Niederlande,800 Tsd. €
30,03/04,Avraham Tikva,4858,27,Israel,BSC Young Boys,452,Maccabi Petah Tikva,3785,Israel,ablösefrei
31,03/04,Martin Fryand,4856,31,Schweiz,BSC Young Boys,452,FC Münsingen,4369,Schweiz,ablösefrei
32,03/04,Jean-Francois Bell,6696,22,Kamerun,BSC Young Boys,452,Etoile Carouge FC,1292,Schweiz,ablösefrei
33,03/04,Andrea Rotanzi,4844,23,Schweiz,BSC Young Boys,452,Yverdon Sport FC,322,Schweiz,ablösefrei
34,03/04,Paulinho,4851,21,Brasilien,BSC Young Boys,452,SSV Jahn Regensburg,109,Deutschland,ablösefrei
35,03/04,Jure Mioc,4842,20,Schweiz,BSC Young Boys,452,FC Solothurn,1287,Schweiz,ablösefrei
36,03/04,Suat Türker,5032,27,Türkei,BSC Young Boys,452,Kickers Offenbach,107,Deutschland,ablösefrei
37,03/04,Artur Petrosyan,4852,31,Armenien,BSC Young Boys,452,FC Zürich,260,Schweiz,ablösefrei
38,03/04,Harutyun Vardanyan,4845,32,Armenien,BSC Young Boys,452,Servette FC,61,Schweiz,?
39,03/04,Óscar Echeverry,73412,26,Kolumbien,BSC Young Boys,452,Caracas FC,531,Venezuela,?
40,03/04,Paul Bollendorf,339022,23,Luxemburg,BSC Young Boys,452,FC Münsingen,4369,Schweiz,?
41,03/04,Ljubo Milicevic,2901,22,Australien,FC Zürich,260,FC Thun,938,Schweiz,ablösefrei
42,03/04,Wilco Hellinga,4943,32,Niederlande,FC Zürich,260,SC Veendam,1284,Niederlande,ablösefrei
43,03/04,Miroslav König,2910,31,Slowakei,FC Zürich,260,Elazigspor,2292,Türkei,ablösefrei
44,03/04,Mario Raimondi,4948,22,Schweiz,FC Zürich,260,FC Thun,938,Schweiz,ablösefrei
45,03/04,Marabá,14146,26,Brasilien,FC Zürich,260,Goiás Esporte Clube,3197,Brasilien,ablösefrei
46,03/04,Selcuk Beyaz,207132,23,Türkei,FC Zürich,260,Kocaelispor,120,Türkei,?
47,03/04,Jefferson Batista,60899,27,Brasilien,FC Zürich,260,Esporte Clube Vitória,2125,Brasilien,?
48,03/04,Stephan Keller,4940,24,Schweiz,FC Zürich,260,FC Aarau,116,Schweiz,?
49,03/04,Yvan Quentin,4941,33,Schweiz,FC Zürich,260,FC Sion,321,Schweiz,?
50,03/04,Francesco Di Jorio,3897,29,Schweiz,FC Zürich,260,FC Sion,321,Schweiz,?
51,03/04,Vural Önen,4946,22,Schweiz,FC Zürich,260,FC Altstetten Zürich,4353,Schweiz,?
52,03/04,Philippe Senderos,4277,18,Schweiz,Servette FC,61,FC Arsenal,11,England,"3,55 Mio. €"
53,03/04,Alain Gaspoz,4819,33,Benin,Servette FC,61,FC Aarau,116,Schweiz,ablösefrei
54,03/04,Jean-Claude Lanoizelet,4820,22,Frankreich,Servette FC,61,US Sambenedettese,4330,Italien,ablösefrei
55,03/04,Galvão,4824,20,Brasilien,Servette FC,61,União São João EC (SP),734,Brasilien,?
56,03/04,Stephan Balmer,4861,27,Schweiz,FC Thun,938,FC Wil 1900,850,Schweiz,ablösefrei
57,03/04,Marco Parnela,4866,22,Finnland,FC Thun,938,FC Zwolle,1269,Niederlande,ablösefrei
58,03/04,Serge Yoffou,4880,31,Elfenbeinküste,FC Thun,938,CS Chênois,4536,Schweiz,ablösefrei
59,03/04,Andreas Heiniger,4874,22,Schweiz,FC Thun,938,FC Biel-Bienne,2155,Schweiz,ablösefrei
60,03/04,Daniel Stettler,4868,23,Schweiz,FC Thun,938,SR Delémont,939,Schweiz,ablösefrei
61,03/04,Giuseppe Gambino,68138,34,Schweiz,FC Wil 1900,850,FC Herisau,5493,Schweiz,ablösefrei
62,03/04,Philipp Meyer,16509,22,Schweiz,FC Wil 1900,850,SC Austria Lustenau,541,Österreich,ablösefrei
63,03/04,Dusan Pavlovic,4784,25,Schweiz,FC Wil 1900,850,FC St. Gallen 1879,257,Schweiz,ablösefrei
64,03/04,Valmir Pontes-Arantes,4778,22,Brasilien,FC Wil 1900,850,FC Gossau,2148,Schweiz,ablösefrei
65,03/04,Umberto Romano,3894,30,Schweiz,FC Wil 1900,850,FC Lugano,2790,Schweiz,ablösefrei
66,03/04,Mauro Lustrinelli,3892,27,Schweiz,FC Wil 1900,850,FC Thun,938,Schweiz,ablösefrei
67,03/04,Alessandro Mangiarratti,3893,25,Schweiz,FC Wil 1900,850,CF Os Belenenses,68608,Portugal,ablösefrei
68,03/04,Dilaver Satilmis,4771,24,Schweiz,FC Wil 1900,850,Diyarbakirspor,845,Türkei,ablösefrei
69,03/04,Yacouba Bamba,4783,27,Elfenbeinküste,FC Wil 1900,850,SC YF Juventus Zürich,2395,Schweiz,?
70,03/04,Bruno Sutter,4776,26,Schweiz,FC Wil 1900,850,FC St. Gallen 1879,257,Schweiz,?
71,03/04,Darko Damjanovic,4768,25,Serbien,FC Wil 1900,850,FC Kreuzlingen,2772,Schweiz,?
72,03/04,Thomas Balmer,4770,27,Schweiz,FC Wil 1900,850,FC St. Gallen 1879,257,Schweiz,?
73,03/04,Daniel Hasler,4777,29,Liechtenstein,FC Wil 1900,850,FC Vaduz,163,Schweiz,?
74,03/04,Frédéric Page,4060,24,Schweiz,FC Aarau,116,1.FC Union Berlin,89,Deutschland,ablösefrei
75,03/04,Sergiy Skachenko,4912,30,Ukraine,FC Aarau,116,Turan-Tovuz IK,9526,Aserbaidschan,ablösefrei
76,03/04,Alex Kollbrunner,4894,23,Schweiz,FC Aarau,116,FC Altstetten Zürich,4353,Schweiz,ablösefrei
77,03/04,Marco Walker,4899,33,Schweiz,FC Aarau,116,1.FSV Mainz 05,39,Deutschland,ablösefrei
78,03/04,Dariusz Skrzypczak,4907,35,Polen,FC Aarau,116,FC Hochdorf,2042,Schweiz,ablösefrei
79,03/04,Sven Lüscher,7144,19,Schweiz,FC Aarau,116,SC Zofingen,4305,Schweiz,ablösefrei
80,03/04,Albaye Papa Diop,6602,18,Senegal,FC Aarau,116,FC Dinamo 1948,312,Rumänien,ablösefrei
81,03/04,Nuri Shabani,20118,16,Albanien,FC Aarau,116,FC Wohlen,1978,Schweiz,?
82,03/04,Borko Marinkovic,10063,27,Serbien,FC Aarau,116,FK Sumadija Arandjelovac,2210,Serbien,?
83,03/04,Frédéric Chassot,4909,34,Schweiz,FC Aarau,116,SC YF Juventus Zürich,2395,Schweiz,?
84,03/04,Roman Friedli,4903,24,Schweiz,FC Aarau,116,BSC Young Boys,452,Schweiz,?
85,03/04,Ivan Benito,3383,26,Schweiz,FC Aarau,116,US Pistoiese 1921,1307,Italien,?
86,03/04,Christian Okpala,4297,26,Nigeria,FC Aarau,116,SpVgg Unterhaching,66,Deutschland,?
87,03/04,Daniel Senn,19281,19,Schweiz,FC St. Gallen 1879,257,FC Schaffhausen,1277,Schweiz,ablösefrei
88,03/04,Oscar Tato,19293,26,Spanien,FC St. Gallen 1879,257,FC Concordia Basel,2058,Schweiz,ablösefrei
89,03/04,Vincenzo Zinnà,18755,21,Schweiz,FC St. Gallen 1879,257,SCR Altach,3551,Österreich,ablösefrei
90,03/04,Carlos Chaile,13921,28,Argentinien,FC St. Gallen 1879,257,FC Pasching,935,Österreich,ablösefrei
91,03/04,Ionel Gane,9933,31,Rumänien,FC St. Gallen 1879,257,Grasshopper Club Zürich,504,Schweiz,ablösefrei
92,03/04,Jerren Nixon,36533,29,Trinidad und Tobago,FC St. Gallen 1879,257,Ma Pau Stars,9159,Trinidad und Tobago,ablösefrei
93,03/04,Olivier Boumelaha,81157,22,Frankreich,FC St. Gallen 1879,257,FC La Chaux-de-Fonds,2055,Schweiz,ablösefrei
94,03/04,Leo Lerinc,44938,28,Serbien,FC St. Gallen 1879,257,Ciudad de Murcia,4053,Spanien,?
95,03/04,Jan Berger,20105,26,Tschechien,FC St. Gallen 1879,257,FK Marila Pribram,2598,Tschechien,?
96,03/04,Ivan Dal Santo,9968,31,Schweiz,FC St. Gallen 1879,257,FC Zürich,260,Schweiz,?
97,03/04,Patrick Winkler,6675,30,Schweiz,FC St. Gallen 1879,257,FC Wil 1900,850,Schweiz,?
98,04/05,Thimothée Atouba,2887,22,Kamerun,FC Basel 1893,26,Tottenham Hotspur,148,England,"4,50 Mio. €"
99,04/05,Mario Cantaluppi,2807,30,Schweiz,FC Basel 1893,26,1.FC Nürnberg,4,Deutschland,650 Tsd. €
100,04/05,Grégory Duruz,2885,27,Schweiz,FC Basel 1893,26,Amiens SC,1416,Frankreich,ablösefrei
101,04/05,Hervé Tum,2899,25,Kamerun,FC Basel 1893,26,FC Metz,347,Frankreich,ablösefrei
102,04/05,Jean-Michel Tchouga,18348,25,Kamerun,FC Basel 1893,26,FC Luzern,434,Schweiz,ablösefrei
103,04/05,Eric Rapo,2883,32,Schweiz,FC Basel 1893,26,FC Stade Nyonnais,5507,Schweiz,ablösefrei
104,04/05,Sehid Sinani,21602,21,Schweiz,FC Basel 1893,26,FC Thun,938,Schweiz,?
105,04/05,Leandro,499,29,Brasilien,BSC Young Boys,452,Hannover 96,42,Deutschland,450 Tsd. €
106,04/05,Paolo Collaviti,2912,26,Schweiz,BSC Young Boys,452,Servette FC,61,Schweiz,ablösefrei
107,04/05,Steve Schaad,11507,21,Schweiz,BSC Young Boys,452,FC Concordia Basel,2058,Schweiz,ablösefrei
108,04/05,Eseosa Patrick,4855,24,Nigeria,BSC Young Boys,452,FC Stade Nyonnais,5507,Schweiz,ablösefrei
109,04/05,Mihnea Ivan,16521,20,Rumänien,BSC Young Boys,452,Universitatea Craiova,1007,Rumänien,ablösefrei
110,04/05,Vincenzo Vella,4846,23,Schweiz,BSC Young Boys,452,FC Lerchenfeld,9707,Schweiz,ablösefrei
111,04/05,Gaetano Giallanza,11521,30,Schweiz,BSC Young Boys,452,FC Aarau,116,Schweiz,?
112,04/05,Adrian Schneuwly,4836,25,Schweiz,BSC Young Boys,452,FC Solothurn,1287,Schweiz,?
113,04/05,Christian Karembeu,9209,34,Frankreich,Servette FC,61,SC Bastia,595,Frankreich,ablösefrei
114,04/05,Cédric Tsimba,21339,19,Schweiz,Servette FC,61,FC Baulmes,5259,Schweiz,ablösefrei
115,04/05,Stéphane Ziani,5514,33,Frankreich,Servette FC,61,SC Bastia,595,Frankreich,ablösefrei
116,04/05,Kata,14317,26,Portugal,Servette FC,61,Stade Brest 29,3911,Frankreich,ablösefrei
117,04/05,Eric Hassli,12031,23,Frankreich,Servette FC,61,FC St. Gallen 1879,257,Schweiz,ablösefrei
118,04/05,Mohamed Kader,4823,25,Togo,Servette FC,61,FC Sochaux-Montbéliard,750,Frankreich,ablösefrei
119,04/05,Viorel Moldovan,5519,32,Rumänien,Servette FC,61,Politehnica Timișoara,7074,Rumänien,ablösefrei
120,04/05,Davide Callà,4774,20,Schweiz,Servette FC,61,FC St. Gallen 1879,257,Schweiz,ablösefrei
121,04/05,Paolo Collaviti,2912,26,Schweiz,Servette FC,61,FC Luzern,434,Schweiz,ablösefrei
122,04/05,Sébastien Roth,4808,26,Schweiz,Servette FC,61,FC Lorient,1158,Frankreich,ablösefrei
123,04/05,Paulo Diogo,4818,29,Schweiz,Servette FC,61,FC Sion,321,Schweiz,ablösefrei
124,04/05,Massimo Lombardo,4821,31,Schweiz,Servette FC,61,Meyrin FC,2833,Schweiz,ablösefrei
125,04/05,João Paulo,22411,23,Brasilien,Servette FC,61,Ciudad de Murcia,4053,Spanien,ablösefrei
126,04/05,Slavisa Dugic,19043,19,Schweiz,Servette FC,61,FC Aarau,116,Schweiz,ablösefrei
127,04/05,Mansour Gueye,33744,18,Senegal,Servette FC,61,Politehnica Timișoara,7074,Rumänien,ablösefrei
128,04/05,Miguel Alfredo Portillo,4792,22,Argentinien,Servette FC,61,Angers SCO,1420,Frankreich,ablösefrei
129,04/05,Harutyun Vardanyan,4845,33,Armenien,Servette FC,61,FC Aarau,116,Schweiz,ablösefrei
130,04/05,Goran Obradovic,4825,28,Serbien,Servette FC,61,FC St. Gallen 1879,257,Schweiz,ablösefrei
131,04/05,Léonard Thurre,4826,26,Schweiz,Servette FC,61,FC Sion,321,Schweiz,ablösefrei
132,04/05,Hilton,4811,26,Brasilien,Servette FC,61,RC Lens,826,Frankreich,ablösefrei
133,04/05,Anthony Favre,10059,20,Schweiz,Servette FC,61,FC Baulmes,5259,Schweiz,ablösefrei
134,04/05,Nicolas Weber,4827,21,Schweiz,Servette FC,61,FC Lugano,2790,Schweiz,?
135,04/05,Djamel Mesbah,17735,19,Algerien,Servette FC,61,FC Basel 1893,26,Schweiz,?
136,04/05,Roberto Merino,34538,22,Peru,Servette FC,61,Ciudad de Murcia,4053,Spanien,?
137,04/05,Jérôme Sonnerat,20664,19,Frankreich,Servette FC,61,Angers SCO,1420,Frankreich,?
138,04/05,Stéphane Sarni,10062,23,Schweiz,Servette FC,61,FC Sion,321,Schweiz,?
139,04/05,Christophe Jaquet,2913,28,Schweiz,Servette FC,61,Yverdon Sport FC,322,Schweiz,?
140,04/05,Fabrizio Bullo,4814,27,Schweiz,Servette FC,61,FC Lugano,2790,Schweiz,?
141,04/05,Maxime Sanou,4805,21,Schweiz,Servette FC,61,Etoile Carouge FC,1292,Schweiz,?
142,04/05,Fabrizio Zambrella,10060,18,Schweiz,Servette FC,61,Brescia Calcio,19,Italien,?
143,04/05,Tranquillo Barnetta,6645,19,Schweiz,FC St. Gallen 1879,257,Bayer 04 Leverkusen,15,Deutschland,250 Tsd. €
144,04/05,Goran Obradovic,4825,28,Serbien,FC St. Gallen 1879,257,FC Vaduz,163,Schweiz,ablösefrei
145,04/05,Javier Crespo,22625,31,Spanien,FC St. Gallen 1879,257,SC YF Juventus Zürich,2395,Schweiz,ablösefrei
146,04/05,Stephan Oberli,6673,23,Schweiz,FC St. Gallen 1879,257,FC Wil 1900,850,Schweiz,ablösefrei
147,04/05,Benedict Akwuegbu,5007,30,Nigeria,FC St. Gallen 1879,257,FC Wacker Tirol,2444,Österreich,ablösefrei
148,04/05,Mounir Soufiani,17731,22,Frankreich,FC St. Gallen 1879,257,Neuchâtel Xamax,625,Schweiz,ablösefrei
149,04/05,Naldo,4828,28,Brasilien,FC St. Gallen 1879,257,Los Angeles Galaxy,1061,Vereinigte Staaten,ablösefrei
150,04/05,Flavio Agosti,6643,27,Schweiz,FC St. Gallen 1879,257,FC Schaffhausen,1277,Schweiz,ablösefrei
151,04/05,Christoph Bättig,6647,23,Schweiz,FC St. Gallen 1879,257,FC Gossau,2148,Schweiz,ablösefrei
152,04/05,Henry Ekubo,10941,21,Nigeria,FC St. Gallen 1879,257,SC YF Juventus Zürich,2395,Schweiz,ablösefrei
153,04/05,Bruno Lazaroni,17730,23,Brasilien,FC St. Gallen 1879,257,Vasco da Gama Rio de Janeiro,978,Brasilien,?
154,04/05,Enzo Todisco,6676,24,Italien,FC St. Gallen 1879,257,FC Schaffhausen,1277,Schweiz,?
155,04/05,Tariq Chihab,4937,28,Marokko,FC Zürich,260,Grasshopper Club Zürich,504,Schweiz,ablösefrei
156,04/05,André Muff,4934,23,Schweiz,FC Zürich,260,Grasshopper Club Zürich,504,Schweiz,ablösefrei
157,04/05,Ursal Yasar,4953,24,Schweiz,FC Zürich,260,FC Schaffhausen,1277,Schweiz,ablösefrei
158,04/05,David Pallas,4947,24,Schweiz,FC Zürich,260,FC Thun,938,Schweiz,ablösefrei
159,04/05,Ivan Dal Santo,9968,32,Schweiz,FC Zürich,260,SC YF Juventus Zürich,2395,Schweiz,?
160,04/05,Stipe Matic,9703,25,Kroatien,FC Zürich,260,Hapoel Beer Sheva,2976,Israel,?
161,04/05,Augustine Simo,2911,25,Kamerun,FC Zürich,260,FC Aarau,116,Schweiz,?
162,04/05,Luca Iodice,4944,25,Schweiz,FC Zürich,260,FC Winterthur,242,Schweiz,?
163,04/05,Reto Zanni,2859,24,Schweiz,FC Thun,938,FC Basel 1893,26,Schweiz,100 Tsd. €
164,04/05,Milaim Rama,3779,28,Schweiz,FC Thun,938,FC Augsburg,167,Deutschland,ablösefrei
165,04/05,Antonio dos Santos,10252,25,Brasilien,FC Thun,938,FC Schaffhausen,1277,Schweiz,ablösefrei
166,04/05,Pascal Renfer,4878,26,Schweiz,FC Thun,938,FC Winterthur,242,Schweiz,?
167,04/05,Mathias Fahrni,4863,22,Schweiz,FC Thun,938,FC Grenchen (1906-2015),105788,Schweiz,?
168,04/05,Mladen Petric,2874,23,Kroatien,Grasshopper Club Zürich,504,FC Basel 1893,26,Schweiz,"1,75 Mio. €"
169,04/05,Reto Ziegler,9915,18,Schweiz,Grasshopper Club Zürich,504,Tottenham Hotspur,148,England,"1,00 Mio. €"
170,04/05,Milos Malenovic,24978,19,Schweiz,Grasshopper Club Zürich,504,FC Wohlen,1978,Schweiz,12 Tsd. €
171,04/05,Trésor Luntala,33877,22,DR Kongo,Grasshopper Club Zürich,504,CS Visé,3172,Belgien,ablösefrei
172,04/05,Richard Núñez,2877,28,Uruguay,Grasshopper Club Zürich,504,Atlético Madrid,13,Spanien,ablösefrei
173,04/05,Haris Avdic,24719,21,Bosnien-Herzegowina,Grasshopper Club Zürich,504,FC Luzern,434,Schweiz,ablösefrei
174,04/05,Stefan Kohler,25322,20,Schweiz,Grasshopper Club Zürich,504,FC Winterthur,242,Schweiz,ablösefrei
175,04/05,Rijat Shala,9916,20,Schweiz,Grasshopper Club Zürich,504,US Salernitana,380,Italien,ablösefrei
176,04/05,Fabrice Borer,2855,32,Schweiz,Grasshopper Club Zürich,504,FC Sion,321,Schweiz,ablösefrei
177,04/05,Ionel Gane,9933,32,Rumänien,Grasshopper Club Zürich,504,Universitatea Craiova,1007,Rumänien,ablösefrei
178,04/05,Feliciano Magro,5905,25,Schweiz,Grasshopper Club Zürich,504,Landskrona BoIS,2294,Schweden,ablösefrei
179,04/05,Mihai Tararache,2867,26,Rumänien,Grasshopper Club Zürich,504,FC Zürich,260,Schweiz,ablösefrei
180,04/05,Fernando Gamboa,9918,33,Argentinien,Grasshopper Club Zürich,504,Argentinos Juniors,1030,Argentinien,ablösefrei
181,04/05,Javier Villarreal,20832,25,Argentinien,Grasshopper Club Zürich,504,CA Colón,1070,Argentinien,?
182,04/05,Manuel Bühler,11514,20,Schweiz,Grasshopper Club Zürich,504,FC Sion,321,Schweiz,?
183,04/05,Femi Opabunmi,3891,19,Nigeria,Grasshopper Club Zürich,504,Hapoel Beer Sheva,2976,Israel,?
184,04/05,Henri Siqueira-Barras,9917,19,Schweiz,Grasshopper Club Zürich,504,Neuchâtel Xamax,625,Schweiz,?
185,04/05,Allmir Ademi,20141,19,Schweiz,Grasshopper Club Zürich,504,FC Schaffhausen,1277,Schweiz,?
186,04/05,Stefan Fischer,18217,19,Schweiz,FC Aarau,116,SC Zofingen,4305,Schweiz,ablösefrei
187,04/05,David Sesa,3896,31,Schweiz,FC Aarau,116,AC Palazzolo,4552,Italien,ablösefrei
188,04/05,Dany Bolliger,18696,18,Schweiz,FC Aarau,116,SC Zofingen,4305,Schweiz,ablösefrei
189,04/05,Mikheil Kavelashvili,4933,33,Georgien,FC Aarau,116,FC Sion,321,Schweiz,ablösefrei
190,04/05,Gerardo Seoane,4906,25,Schweiz,FC Aarau,116,Grasshopper Club Zürich,504,Schweiz,ablösefrei
191,04/05,Charles Wittl,4913,32,Österreich,FC Aarau,116,FC La Chaux-de-Fonds,2055,Schweiz,ablösefrei
192,04/05,Stephan Keller,4940,25,Schweiz,FC Aarau,116,Rot-Weiß Erfurt,111,Deutschland,ablösefrei
193,04/05,Alexandre de Freitas,7136,27,Schweiz,FC Aarau,116,SC YF Juventus Zürich,2395,Schweiz,ablösefrei
194,04/05,Alain Schultz,7145,21,Schweiz,FC Aarau,116,FC Wohlen,1978,Schweiz,ablösefrei
195,04/05,Alain Gaspoz,4819,34,Benin,FC Aarau,116,FC Sion,321,Schweiz,ablösefrei
196,04/05,Patrick De Napoli,4910,28,Schweiz,FC Aarau,116,BSC Young Boys,452,Schweiz,ablösefrei
197,04/05,Stefan Blunschi,5011,21,Schweiz,FC Aarau,116,SC Cham,5504,Schweiz,?
198,04/05,Eric Hassli,12031,23,Frankreich,Neuchâtel Xamax,625,Servette FC,61,Schweiz,"1,00 Mio. €"
199,04/05,Xavier Margairaz,9554,20,Schweiz,Neuchâtel Xamax,625,FC Zürich,260,Schweiz,300 Tsd. €
200,04/05,Makaya Nsilulu,9734,27,DR Kongo,Neuchâtel Xamax,625,Al-Ahly Tripoli,13504,Libyen,ablösefrei
201,04/05,Badara Niakasso,9549,23,Senegal,Neuchâtel Xamax,625,FC Serrières NE,5498,Schweiz,ablösefrei
202,04/05,Damien Greub,19884,20,Schweiz,Neuchâtel Xamax,625,FC La Chaux-de-Fonds,2055,Schweiz,ablösefrei
203,04/05,Bruno Valente,4806,23,Portugal,Neuchâtel Xamax,625,Meyrin FC,2833,Schweiz,ablösefrei
204,04/05,André Wiederkehr,4802,34,Schweiz,Neuchâtel Xamax,625,FC Wil 1900,850,Schweiz,ablösefrei
205,04/05,Laurent Leroy,5573,28,Frankreich,Neuchâtel Xamax,625,AS Cannes,895,Frankreich,ablösefrei
206,04/05,Miguel Alfredo Portillo,4792,21,Argentinien,Neuchâtel Xamax,625,Servette FC,61,Schweiz,ablösefrei
207,04/05,Roland Bättig,4794,24,Schweiz,Neuchâtel Xamax,625,FC Aarau,116,Schweiz,ablösefrei
208,04/05,Younes Bengelloun,17883,21,Frankreich,Neuchâtel Xamax,625,Deportivo Alavés,1108,Spanien,ablösefrei
209,04/05,Jefferson Batista,60899,29,Brasilien,Neuchâtel Xamax,625,Paulista FC (SP),10857,Brasilien,?
210,04/05,Schumann Bah,12095,29,Guinea,Neuchâtel Xamax,625,Malatyaspor,1264,Türkei,?
211,04/05,Patrick Bettoni,4786,28,Schweiz,Neuchâtel Xamax,625,BSC Young Boys,452,Schweiz,?
212,04/05,Andre Filipe Martins Roque,145205,21,Portugal,Neuchâtel Xamax,625,FC Serrières NE,5498,Schweiz,?
213,04/05,Neri,14150,28,Brasilien,FC Schaffhausen,1277,BSC Young Boys,452,Schweiz,125 Tsd. €
214,04/05,Fabio Digenti,9927,-,Schweiz,FC Schaffhausen,1277,FC Winterthur,242,Schweiz,ablösefrei
215,04/05,Martin Wild,18704,26,Schweiz,FC Schaffhausen,1277,SC Cham,5504,Schweiz,ablösefrei
216,04/05,Gennaro Frontino,34894,18,Schweiz,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,ablösefrei
217,04/05,Dario Mägerle,66181,18,Schweiz,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,ablösefrei
218,04/05,Robert Rohrer,592429,29,Schweiz,FC Schaffhausen,1277,FC Schwamendingen,14533,Schweiz,ablösefrei
219,04/05,Stefan Prokop,20462,20,Deutschland,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,ablösefrei
220,04/05,Alhassane Toure,19867,20,Mali,FC Schaffhausen,1277,FC Bulle,2053,Schweiz,ablösefrei
221,04/05,Reto Colantonio,18686,23,Schweiz,FC Schaffhausen,1277,FC 08 Villingen,951,Deutschland,ablösefrei
222,04/05,Patrick Dubach,19213,18,Schweiz,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,ablösefrei
223,04/05,Sanjin Glisic,66161,18,Schweiz,FC Schaffhausen,1277,SV Schaffhausen,5708,Schweiz,?
224,05/06,Patrick Müller,5347,29,Schweiz,FC Basel 1893,26,Olympique Lyon,1041,Frankreich,"3,80 Mio. €"
225,05/06,Benjamin Huggel,2889,28,Schweiz,FC Basel 1893,26,Eintracht Frankfurt,24,Deutschland,800 Tsd. €
226,05/06,Christian Giménez,2898,30,Argentinien,FC Basel 1893,26,Olympique Marseille,244,Frankreich,700 Tsd. €
227,05/06,Julio Hernán Rossi,2900,28,Argentinien,FC Basel 1893,26,FC Nantes,995,Frankreich,700 Tsd. €
