,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
2088,13/14,Carlos Eduardo,110078,23,Brasilien,GD Estoril Praia,1465,FC Porto,720,Portugal,900000 ,1.Liga
2089,13/14,Jefferson,74550,24,Brasilien,GD Estoril Praia,1465,Sporting Lissabon,336,Portugal,800000 ,1.Liga
2090,13/14,Luís Leal,158419,26,Sao Tome und Principe,GD Estoril Praia,1465,Al-Ahli Saudi FC,18487,Saudi-Arabien,700000 ,
2091,13/14,João Paulo,14309,33,Portugal,GD Estoril Praia,1465,Desportivo Aves (- 2020),3336,Portugal,0,
2092,13/14,Elizeu,113527,24,Brasilien,GD Estoril Praia,1465,Esporte Clube Vitória,2125,Brasilien,0,1.Liga
2093,13/14,Diogo Tavares,35358,25,Portugal,GD Estoril Praia,1465,US Ancona,1388,Italien,0,
2094,13/14,Erick,123181,25,Brasilien,GD Estoril Praia,1465,FC Dallas,8816,Vereinigte Staaten,0,
2095,13/14,Steven Vitória,54716,26,Kanada,GD Estoril Praia,1465,Benfica Lissabon,294,Portugal,0,1.Liga
2096,13/14,Mário Matos,39874,25,Portugal,GD Estoril Praia,1465,CF União Madeira (-2021),976,Portugal,0,
2097,13/14,Tony Taylor,125700,23,Panama,GD Estoril Praia,1465,Omonia Nikosia,829,Zypern,0,1.Liga
2098,13/14,Pedro Henrique,160681,22,Brasilien,GD Estoril Praia,1465,Galícia Esporte Clube (BA),33313,Brasilien,0,
